Chart Properties
---------------------------------------------------------------------------------
Enabled:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Visible:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ambient:,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Process Color:,-65536,-16744193,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,
Ambient Color:,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,
Process Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Ambient Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Logging Process Units:,Process,Process,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
Logging Ambient Units:,°F,°F,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
---------------------------------------------------------------------------------

Interval:,15,Seconds
DataPoint,LogDate,LogTime,1-P Process,2-P Process
1034,06/09/2016,6:55:08 PM,1815,5477
1035,06/09/2016,6:55:23 PM,1815,1
1036,06/09/2016,6:55:38 PM,953,1
1037,06/09/2016,6:55:53 PM,816,1
1038,06/09/2016,6:56:08 PM,816,1
1039,06/09/2016,6:56:23 PM,763,1
1040,06/09/2016,6:56:38 PM,763,1
1041,06/09/2016,6:56:53 PM,718,1
1042,06/09/2016,6:57:08 PM,718,1
1043,06/09/2016,6:57:23 PM,718,1
1044,06/09/2016,6:57:38 PM,718,1
1045,06/09/2016,6:57:53 PM,718,1
1046,06/09/2016,6:58:08 PM,718,1
1047,06/09/2016,6:58:23 PM,718,1
1048,06/09/2016,6:58:38 PM,718,1
1049,06/09/2016,6:58:53 PM,718,1
1050,06/09/2016,6:59:08 PM,718,1
1051,06/09/2016,6:59:23 PM,718,1
1052,06/09/2016,6:59:38 PM,714,1
1053,06/09/2016,6:59:53 PM,913,1
1054,06/09/2016,7:00:08 PM,913,1
1055,06/09/2016,7:00:23 PM,591,1
1056,06/09/2016,7:00:38 PM,591,1
1057,06/09/2016,7:00:53 PM,546,1
1058,06/09/2016,7:01:08 PM,515,1
1059,06/09/2016,7:01:23 PM,515,1
1060,06/09/2016,7:01:38 PM,493,1
1061,06/09/2016,7:01:53 PM,497,1
1062,06/09/2016,7:02:08 PM,497,1
1063,06/09/2016,7:02:23 PM,497,1
1064,06/09/2016,7:02:38 PM,496,1
1065,06/09/2016,7:02:53 PM,496,1
1066,06/09/2016,7:03:08 PM,469,1
1067,06/09/2016,7:03:23 PM,469,1
1068,06/09/2016,7:03:38 PM,469,1
1069,06/09/2016,7:03:53 PM,493,1
1070,06/09/2016,7:04:08 PM,493,1
1071,06/09/2016,7:04:23 PM,515,1
1072,06/09/2016,7:04:38 PM,515,1
1073,06/09/2016,7:04:53 PM,515,5477
1074,06/09/2016,7:05:08 PM,4075,5477
1075,06/09/2016,7:05:23 PM,4075,1
1076,06/09/2016,7:05:38 PM,942,1
1077,06/09/2016,7:05:53 PM,719,1
1078,06/09/2016,7:06:08 PM,719,1
1079,06/09/2016,7:06:23 PM,688,1
1080,06/09/2016,7:06:38 PM,643,1
1081,06/09/2016,7:06:53 PM,643,1
1082,06/09/2016,7:07:08 PM,643,1
1083,06/09/2016,7:07:23 PM,619,1
1084,06/09/2016,7:07:38 PM,619,1
1085,06/09/2016,7:07:53 PM,619,1
1086,06/09/2016,7:08:08 PM,619,1
1087,06/09/2016,7:08:23 PM,643,1
1088,06/09/2016,7:08:38 PM,620,1
1089,06/09/2016,7:08:53 PM,620,1
1090,06/09/2016,7:09:08 PM,620,1
1091,06/09/2016,7:09:23 PM,620,1
1092,06/09/2016,7:09:38 PM,620,1
1093,06/09/2016,7:09:53 PM,624,1
1094,06/09/2016,7:10:08 PM,624,1
1095,06/09/2016,7:10:23 PM,628,1
1096,06/09/2016,7:10:38 PM,492,1
1097,06/09/2016,7:10:53 PM,492,1
1098,06/09/2016,7:11:08 PM,488,1
1099,06/09/2016,7:11:23 PM,484,1
1100,06/09/2016,7:11:38 PM,484,1
1101,06/09/2016,7:11:53 PM,481,1
1102,06/09/2016,7:12:08 PM,481,1
1103,06/09/2016,7:12:23 PM,479,1
1104,06/09/2016,7:12:38 PM,477,1
1105,06/09/2016,7:12:53 PM,477,1
1106,06/09/2016,7:13:08 PM,480,1
1107,06/09/2016,7:13:23 PM,478,1
1108,06/09/2016,7:13:38 PM,478,1
1109,06/09/2016,7:13:53 PM,477,1
1110,06/09/2016,7:14:08 PM,440,1
1111,06/09/2016,7:14:23 PM,440,1
1112,06/09/2016,7:14:38 PM,493,1
1113,06/09/2016,7:14:53 PM,493,5477
1114,06/09/2016,7:15:08 PM,5481,5477
1115,06/09/2016,7:15:23 PM,1040,1
1116,06/09/2016,7:15:38 PM,1040,1
1117,06/09/2016,7:15:53 PM,718,1
1118,06/09/2016,7:16:08 PM,590,1
1119,06/09/2016,7:16:23 PM,590,1
1120,06/09/2016,7:16:38 PM,567,1
1121,06/09/2016,7:16:53 PM,567,1
1122,06/09/2016,7:17:08 PM,567,1
1123,06/09/2016,7:17:23 PM,563,1
1124,06/09/2016,7:17:38 PM,563,1
1125,06/09/2016,7:17:53 PM,559,1
1126,06/09/2016,7:18:08 PM,557,1
1127,06/09/2016,7:18:23 PM,557,1
1128,06/09/2016,7:18:38 PM,559,1
1129,06/09/2016,7:18:53 PM,556,1
1130,06/09/2016,7:19:08 PM,556,1
1131,06/09/2016,7:19:23 PM,558,1
1132,06/09/2016,7:19:38 PM,558,1
1133,06/09/2016,7:19:53 PM,556,1
1134,06/09/2016,7:20:08 PM,717,1
1135,06/09/2016,7:20:23 PM,717,1
1136,06/09/2016,7:20:38 PM,495,1
1137,06/09/2016,7:20:53 PM,470,1
1138,06/09/2016,7:21:08 PM,470,1
1139,06/09/2016,7:21:23 PM,470,1
1140,06/09/2016,7:21:38 PM,470,1
1141,06/09/2016,7:21:53 PM,441,1
1142,06/09/2016,7:22:08 PM,441,1
1143,06/09/2016,7:22:23 PM,441,1
1144,06/09/2016,7:22:38 PM,441,1
1145,06/09/2016,7:22:53 PM,441,1
1146,06/09/2016,7:23:08 PM,441,1
1147,06/09/2016,7:23:23 PM,470,1
1148,06/09/2016,7:23:38 PM,470,1
1149,06/09/2016,7:23:53 PM,470,1
1150,06/09/2016,7:24:08 PM,492,1
1151,06/09/2016,7:24:23 PM,492,1
1152,06/09/2016,7:24:38 PM,470,1
1153,06/09/2016,7:24:53 PM,3403,1
1154,06/09/2016,7:25:08 PM,3403,5475
1155,06/09/2016,7:25:23 PM,1514,1
1156,06/09/2016,7:25:38 PM,665,1
1157,06/09/2016,7:25:53 PM,665,1
1158,06/09/2016,7:26:08 PM,544,1
1159,06/09/2016,7:26:23 PM,544,1
1160,06/09/2016,7:26:38 PM,495,1
1161,06/09/2016,7:26:53 PM,495,1
1162,06/09/2016,7:27:08 PM,495,1
1163,06/09/2016,7:27:23 PM,494,1
1164,06/09/2016,7:27:38 PM,494,1
1165,06/09/2016,7:27:53 PM,494,1
1166,06/09/2016,7:28:08 PM,494,1
1167,06/09/2016,7:28:23 PM,494,1
1168,06/09/2016,7:28:38 PM,494,1
1169,06/09/2016,7:28:53 PM,493,1
1170,06/09/2016,7:29:08 PM,493,1
1171,06/09/2016,7:29:23 PM,493,1
1172,06/09/2016,7:29:38 PM,493,1
1173,06/09/2016,7:29:53 PM,493,1
1174,06/09/2016,7:30:08 PM,892,1
1175,06/09/2016,7:30:23 PM,892,1
1176,06/09/2016,7:30:38 PM,545,1
1177,06/09/2016,7:30:53 PM,470,1
1178,06/09/2016,7:31:08 PM,470,1
1179,06/09/2016,7:31:23 PM,440,1
1180,06/09/2016,7:31:38 PM,417,1
1181,06/09/2016,7:31:53 PM,417,1
1182,06/09/2016,7:32:08 PM,417,1
1183,06/09/2016,7:32:23 PM,417,1
1184,06/09/2016,7:32:38 PM,417,1
1185,06/09/2016,7:32:53 PM,417,1
1186,06/09/2016,7:33:08 PM,417,1
1187,06/09/2016,7:33:23 PM,417,1
1188,06/09/2016,7:33:38 PM,441,1
1189,06/09/2016,7:33:53 PM,441,1
1190,06/09/2016,7:34:08 PM,417,1
1191,06/09/2016,7:34:23 PM,417,1
1192,06/09/2016,7:34:38 PM,417,1
1193,06/09/2016,7:34:53 PM,440,1
1194,06/09/2016,7:35:08 PM,440,5477
1195,06/09/2016,7:35:23 PM,5102,1
1196,06/09/2016,7:35:38 PM,665,1
1197,06/09/2016,7:35:53 PM,665,1
1198,06/09/2016,7:36:08 PM,493,1
1199,06/09/2016,7:36:23 PM,470,1
1200,06/09/2016,7:36:38 PM,470,1
1201,06/09/2016,7:36:53 PM,441,1
1202,06/09/2016,7:37:08 PM,441,1
1203,06/09/2016,7:37:23 PM,441,1
1204,06/09/2016,7:37:38 PM,441,1
1205,06/09/2016,7:37:53 PM,441,1
1206,06/09/2016,7:38:08 PM,470,1
1207,06/09/2016,7:38:23 PM,440,1
1208,06/09/2016,7:38:38 PM,440,1
1209,06/09/2016,7:38:53 PM,470,1
1210,06/09/2016,7:39:08 PM,470,1
1211,06/09/2016,7:39:23 PM,470,1
1212,06/09/2016,7:39:38 PM,470,1
1213,06/09/2016,7:39:53 PM,470,1
1214,06/09/2016,7:40:08 PM,470,1
1215,06/09/2016,7:40:23 PM,589,1
1216,06/09/2016,7:40:38 PM,589,1
1217,06/09/2016,7:40:53 PM,494,1
1218,06/09/2016,7:41:08 PM,440,1
1219,06/09/2016,7:41:23 PM,440,1
1220,06/09/2016,7:41:38 PM,440,1
1221,06/09/2016,7:41:53 PM,440,1
1222,06/09/2016,7:42:08 PM,417,1
1223,06/09/2016,7:42:23 PM,417,1
1224,06/09/2016,7:42:38 PM,417,1
1225,06/09/2016,7:42:53 PM,412,1
1226,06/09/2016,7:43:08 PM,412,1
1227,06/09/2016,7:43:23 PM,412,1
1228,06/09/2016,7:43:38 PM,413,1
1229,06/09/2016,7:43:53 PM,410,1
1230,06/09/2016,7:44:08 PM,410,1
1231,06/09/2016,7:44:23 PM,411,1
1232,06/09/2016,7:44:38 PM,411,1
1233,06/09/2016,7:44:53 PM,412,1
1234,06/09/2016,7:45:08 PM,5479,5476
1235,06/09/2016,7:45:23 PM,5479,1
1236,06/09/2016,7:45:38 PM,792,1
1237,06/09/2016,7:45:53 PM,473,1
1238,06/09/2016,7:46:08 PM,473,1
1239,06/09/2016,7:46:23 PM,418,1
1240,06/09/2016,7:46:38 PM,418,1
1241,06/09/2016,7:46:53 PM,418,1
1242,06/09/2016,7:47:08 PM,418,1
1243,06/09/2016,7:47:23 PM,418,1
1244,06/09/2016,7:47:38 PM,418,1
1245,06/09/2016,7:47:53 PM,395,1
1246,06/09/2016,7:48:08 PM,395,1
1247,06/09/2016,7:48:23 PM,418,1
1248,06/09/2016,7:48:38 PM,418,1
1249,06/09/2016,7:48:53 PM,418,1
1250,06/09/2016,7:49:08 PM,418,1
1251,06/09/2016,7:49:23 PM,418,1
1252,06/09/2016,7:49:38 PM,418,1
1253,06/09/2016,7:49:53 PM,418,1
1254,06/09/2016,7:50:08 PM,418,1
1255,06/09/2016,7:50:23 PM,718,1
1256,06/09/2016,7:50:38 PM,492,1
1257,06/09/2016,7:50:53 PM,492,1
1258,06/09/2016,7:51:08 PM,440,1
1259,06/09/2016,7:51:23 PM,440,1
1260,06/09/2016,7:51:38 PM,417,1
1261,06/09/2016,7:51:53 PM,417,1
1262,06/09/2016,7:52:08 PM,417,1
1263,06/09/2016,7:52:23 PM,394,1
1264,06/09/2016,7:52:38 PM,394,1
1265,06/09/2016,7:52:53 PM,394,1
1266,06/09/2016,7:53:08 PM,394,1
1267,06/09/2016,7:53:23 PM,394,1
1268,06/09/2016,7:53:38 PM,417,1
1269,06/09/2016,7:53:53 PM,417,1
1270,06/09/2016,7:54:08 PM,417,1
1271,06/09/2016,7:54:23 PM,417,1
1272,06/09/2016,7:54:38 PM,417,1
1273,06/09/2016,7:54:53 PM,417,1
1274,06/09/2016,7:55:08 PM,417,5476
1275,06/09/2016,7:55:23 PM,1359,5476
1276,06/09/2016,7:55:38 PM,1359,1
1277,06/09/2016,7:55:53 PM,470,1
1278,06/09/2016,7:56:08 PM,470,1
1279,06/09/2016,7:56:23 PM,395,1
1280,06/09/2016,7:56:38 PM,365,1
1281,06/09/2016,7:56:53 PM,365,1
1282,06/09/2016,7:57:08 PM,365,1
1283,06/09/2016,7:57:23 PM,366,1
1284,06/09/2016,7:57:38 PM,366,1
1285,06/09/2016,7:57:53 PM,365,1
1286,06/09/2016,7:58:08 PM,365,1
1287,06/09/2016,7:58:23 PM,366,1
1288,06/09/2016,7:58:38 PM,394,1
1289,06/09/2016,7:58:53 PM,394,1
1290,06/09/2016,7:59:08 PM,395,1
1291,06/09/2016,7:59:23 PM,395,1
1292,06/09/2016,7:59:38 PM,395,1
1293,06/09/2016,7:59:53 PM,395,1
1294,06/09/2016,8:00:08 PM,395,1
1295,06/09/2016,8:00:23 PM,626,1
1296,06/09/2016,8:00:38 PM,546,1
1297,06/09/2016,8:00:53 PM,546,1
1298,06/09/2016,8:01:08 PM,440,1
1299,06/09/2016,8:01:23 PM,395,1
1300,06/09/2016,8:01:38 PM,395,1
1301,06/09/2016,8:01:53 PM,395,1
1302,06/09/2016,8:02:08 PM,366,1
1303,06/09/2016,8:02:23 PM,366,1
1304,06/09/2016,8:02:38 PM,396,1
1305,06/09/2016,8:02:53 PM,396,1
1306,06/09/2016,8:03:08 PM,366,1
1307,06/09/2016,8:03:23 PM,366,1
1308,06/09/2016,8:03:38 PM,366,1
1309,06/09/2016,8:03:53 PM,366,1
1310,06/09/2016,8:04:08 PM,397,1
1311,06/09/2016,8:04:23 PM,397,1
1312,06/09/2016,8:04:38 PM,396,1
1313,06/09/2016,8:04:53 PM,396,1
1314,06/09/2016,8:05:08 PM,396,5423
1315,06/09/2016,8:05:23 PM,5423,5423
1316,06/09/2016,8:05:38 PM,5423,2
1317,06/09/2016,8:05:53 PM,515,2
1318,06/09/2016,8:06:08 PM,395,2
1319,06/09/2016,8:06:23 PM,395,2
1320,06/09/2016,8:06:38 PM,343,1
1321,06/09/2016,8:06:53 PM,343,1
1322,06/09/2016,8:07:08 PM,343,1
1323,06/09/2016,8:07:23 PM,343,1
1324,06/09/2016,8:07:38 PM,343,1
1325,06/09/2016,8:07:53 PM,343,1
1326,06/09/2016,8:08:08 PM,343,1
1327,06/09/2016,8:08:23 PM,343,1
1328,06/09/2016,8:08:38 PM,343,1
1329,06/09/2016,8:08:53 PM,365,1
1330,06/09/2016,8:09:08 PM,365,1
1331,06/09/2016,8:09:23 PM,343,1
1332,06/09/2016,8:09:38 PM,343,1
1333,06/09/2016,8:09:53 PM,343,1
1334,06/09/2016,8:10:08 PM,343,1
1335,06/09/2016,8:10:23 PM,343,1
1336,06/09/2016,8:10:38 PM,590,1
1337,06/09/2016,8:10:53 PM,441,1
1338,06/09/2016,8:11:08 PM,441,1
1339,06/09/2016,8:11:23 PM,395,1
1340,06/09/2016,8:11:38 PM,395,1
1341,06/09/2016,8:11:53 PM,395,1
1342,06/09/2016,8:12:08 PM,395,1
1343,06/09/2016,8:12:23 PM,395,1
1344,06/09/2016,8:12:38 PM,395,1
1345,06/09/2016,8:12:53 PM,365,1
1346,06/09/2016,8:13:08 PM,365,1
1347,06/09/2016,8:13:23 PM,365,1
1348,06/09/2016,8:13:38 PM,365,1
1349,06/09/2016,8:13:53 PM,396,1
1350,06/09/2016,8:14:08 PM,396,1
1351,06/09/2016,8:14:23 PM,396,1
1352,06/09/2016,8:14:38 PM,396,1
1353,06/09/2016,8:14:53 PM,396,1
1354,06/09/2016,8:15:08 PM,396,1
1355,06/09/2016,8:15:23 PM,5480,4412
1356,06/09/2016,8:15:38 PM,666,2
1357,06/09/2016,8:15:53 PM,666,2
1358,06/09/2016,8:16:08 PM,365,2
1359,06/09/2016,8:16:23 PM,365,2
1360,06/09/2016,8:16:38 PM,343,1
1361,06/09/2016,8:16:53 PM,339,1
1362,06/09/2016,8:17:08 PM,339,1
1363,06/09/2016,8:17:23 PM,291,1
1364,06/09/2016,8:17:38 PM,321,1
1365,06/09/2016,8:17:53 PM,321,1
1366,06/09/2016,8:18:08 PM,321,1
1367,06/09/2016,8:18:23 PM,321,1
1368,06/09/2016,8:18:38 PM,320,1
1369,06/09/2016,8:18:53 PM,320,1
1370,06/09/2016,8:19:08 PM,320,1
1371,06/09/2016,8:19:23 PM,320,1
1372,06/09/2016,8:19:38 PM,320,1
1373,06/09/2016,8:19:53 PM,320,1
1374,06/09/2016,8:20:08 PM,320,1
1375,06/09/2016,8:20:23 PM,320,1
1376,06/09/2016,8:20:38 PM,718,1
1377,06/09/2016,8:20:53 PM,470,1
1378,06/09/2016,8:21:08 PM,470,1
1379,06/09/2016,8:21:23 PM,395,1
1380,06/09/2016,8:21:38 PM,365,1
1381,06/09/2016,8:21:53 PM,365,1
1382,06/09/2016,8:22:08 PM,365,1
1383,06/09/2016,8:22:23 PM,366,1
1384,06/09/2016,8:22:38 PM,366,1
1385,06/09/2016,8:22:53 PM,366,1
1386,06/09/2016,8:23:08 PM,366,1
1387,06/09/2016,8:23:23 PM,366,1
1388,06/09/2016,8:23:38 PM,366,1
1389,06/09/2016,8:23:53 PM,366,1
1390,06/09/2016,8:24:08 PM,396,1
1391,06/09/2016,8:24:23 PM,366,1
1392,06/09/2016,8:24:38 PM,366,1
1393,06/09/2016,8:24:53 PM,366,1
1394,06/09/2016,8:25:08 PM,366,1
1395,06/09/2016,8:25:23 PM,366,2871
1396,06/09/2016,8:25:38 PM,1440,2
1397,06/09/2016,8:25:53 PM,1440,2
1398,06/09/2016,8:26:08 PM,366,2
1399,06/09/2016,8:26:23 PM,291,2
1400,06/09/2016,8:26:38 PM,291,2
1401,06/09/2016,8:26:53 PM,291,1
1402,06/09/2016,8:27:08 PM,291,1
1403,06/09/2016,8:27:23 PM,291,1
1404,06/09/2016,8:27:38 PM,-2,1
1405,06/09/2016,8:27:53 PM,-2,1
1406,06/09/2016,8:28:08 PM,23,1
1407,06/09/2016,8:28:23 PM,291,1
1408,06/09/2016,8:28:38 PM,291,1
1409,06/09/2016,8:28:53 PM,291,1
1410,06/09/2016,8:29:08 PM,291,1
1411,06/09/2016,8:29:23 PM,291,1
1412,06/09/2016,8:29:38 PM,290,1
1413,06/09/2016,8:29:53 PM,290,1
1414,06/09/2016,8:30:08 PM,290,1
1415,06/09/2016,8:30:23 PM,346,1
1416,06/09/2016,8:30:38 PM,346,1
1417,06/09/2016,8:30:53 PM,494,1
1418,06/09/2016,8:31:08 PM,417,1
1419,06/09/2016,8:31:23 PM,417,1
1420,06/09/2016,8:31:38 PM,365,1
1421,06/09/2016,8:31:53 PM,365,1
1422,06/09/2016,8:32:08 PM,365,1
1423,06/09/2016,8:32:23 PM,342,1
1424,06/09/2016,8:32:38 PM,342,1
1425,06/09/2016,8:32:53 PM,342,1
1426,06/09/2016,8:33:08 PM,342,1
1427,06/09/2016,8:33:23 PM,342,1
1428,06/09/2016,8:33:38 PM,365,1
1429,06/09/2016,8:33:53 PM,365,1
1430,06/09/2016,8:34:08 PM,343,1
1431,06/09/2016,8:34:23 PM,343,1
1432,06/09/2016,8:34:38 PM,343,1
1433,06/09/2016,8:34:53 PM,348,1
1434,06/09/2016,8:35:08 PM,352,1
1435,06/09/2016,8:35:23 PM,352,1081
1436,06/09/2016,8:35:38 PM,5480,1081
1437,06/09/2016,8:35:53 PM,418,1
1438,06/09/2016,8:36:08 PM,418,1
1439,06/09/2016,8:36:23 PM,291,1
1440,06/09/2016,8:36:38 PM,291,1
1441,06/09/2016,8:36:53 PM,-2,1
1442,06/09/2016,8:37:08 PM,-2,1
1443,06/09/2016,8:37:23 PM,-2,1
1444,06/09/2016,8:37:38 PM,-2,1
1445,06/09/2016,8:37:53 PM,-2,1
1446,06/09/2016,8:38:08 PM,-2,1
1447,06/09/2016,8:38:23 PM,-2,1
1448,06/09/2016,8:38:38 PM,-2,1
1449,06/09/2016,8:38:53 PM,-2,1
1450,06/09/2016,8:39:08 PM,-2,1
1451,06/09/2016,8:39:23 PM,-2,1
1452,06/09/2016,8:39:38 PM,291,1
1453,06/09/2016,8:39:53 PM,-3,1
1454,06/09/2016,8:40:08 PM,-3,1
1455,06/09/2016,8:40:23 PM,-3,1
1456,06/09/2016,8:40:38 PM,-3,1
1457,06/09/2016,8:40:53 PM,568,1
1458,06/09/2016,8:41:08 PM,418,1
1459,06/09/2016,8:41:23 PM,418,1
1460,06/09/2016,8:41:38 PM,393,1
1461,06/09/2016,8:41:53 PM,366,1
1462,06/09/2016,8:42:08 PM,366,1
1463,06/09/2016,8:42:23 PM,343,1
1464,06/09/2016,8:42:38 PM,343,1
1465,06/09/2016,8:42:53 PM,343,1
1466,06/09/2016,8:43:08 PM,343,1
1467,06/09/2016,8:43:23 PM,343,1
1468,06/09/2016,8:43:38 PM,343,1
1469,06/09/2016,8:43:53 PM,366,1
1470,06/09/2016,8:44:08 PM,366,1
1471,06/09/2016,8:44:23 PM,343,1
1472,06/09/2016,8:44:38 PM,366,1
1473,06/09/2016,8:44:53 PM,366,1
1474,06/09/2016,8:45:08 PM,343,1
1475,06/09/2016,8:45:23 PM,343,538
1476,06/09/2016,8:45:38 PM,4977,538
1477,06/09/2016,8:45:53 PM,547,2
1478,06/09/2016,8:46:08 PM,547,2
1479,06/09/2016,8:46:23 PM,290,2
1480,06/09/2016,8:46:38 PM,-2,2
1481,06/09/2016,8:46:53 PM,-2,2
1482,06/09/2016,8:47:08 PM,-2,2
1483,06/09/2016,8:47:23 PM,-2,1
1484,06/09/2016,8:47:38 PM,-2,1
1485,06/09/2016,8:47:53 PM,-2,1
1486,06/09/2016,8:48:08 PM,-2,1
1487,06/09/2016,8:48:23 PM,-2,1
1488,06/09/2016,8:48:38 PM,-2,1
1489,06/09/2016,8:48:53 PM,-2,1
1490,06/09/2016,8:49:08 PM,-2,1
1491,06/09/2016,8:49:23 PM,-2,1
1492,06/09/2016,8:49:38 PM,-2,1
1493,06/09/2016,8:49:53 PM,-2,1
1494,06/09/2016,8:50:08 PM,-2,1
1495,06/09/2016,8:50:23 PM,-2,1
1496,06/09/2016,8:50:38 PM,687,1
1497,06/09/2016,8:50:53 PM,687,1
1498,06/09/2016,8:51:08 PM,440,1
1499,06/09/2016,8:51:23 PM,396,1
1500,06/09/2016,8:51:38 PM,396,1
1501,06/09/2016,8:51:53 PM,365,1
1502,06/09/2016,8:52:08 PM,365,1
1503,06/09/2016,8:52:23 PM,365,1
1504,06/09/2016,8:52:38 PM,361,1
1505,06/09/2016,8:52:53 PM,361,1
1506,06/09/2016,8:53:08 PM,362,1
1507,06/09/2016,8:53:23 PM,358,1
1508,06/09/2016,8:53:38 PM,358,1
1509,06/09/2016,8:53:53 PM,355,1
1510,06/09/2016,8:54:08 PM,355,1
1511,06/09/2016,8:54:23 PM,353,1
1512,06/09/2016,8:54:38 PM,355,1
1513,06/09/2016,8:54:53 PM,355,1
1514,06/09/2016,8:55:08 PM,353,1
1515,06/09/2016,8:55:23 PM,355,1
1516,06/09/2016,8:55:38 PM,355,439
1517,06/09/2016,8:55:53 PM,1342,1
1518,06/09/2016,8:56:08 PM,1342,1
1519,06/09/2016,8:56:23 PM,292,1
1520,06/09/2016,8:56:38 PM,-2,1
1521,06/09/2016,8:56:53 PM,-2,1
1522,06/09/2016,8:57:08 PM,-2,1
1523,06/09/2016,8:57:23 PM,-2,1
1524,06/09/2016,8:57:38 PM,-2,1
1525,06/09/2016,8:57:53 PM,-2,1
1526,06/09/2016,8:58:08 PM,-2,1
1527,06/09/2016,8:58:23 PM,-2,1
1528,06/09/2016,8:58:38 PM,-2,1
1529,06/09/2016,8:58:53 PM,-2,1
1530,06/09/2016,8:59:08 PM,-2,1
1531,06/09/2016,8:59:23 PM,-2,1
1532,06/09/2016,8:59:38 PM,-2,1
1533,06/09/2016,8:59:53 PM,-2,1
1534,06/09/2016,9:00:08 PM,-2,1
1535,06/09/2016,9:00:23 PM,-2,1
1536,06/09/2016,9:00:38 PM,-2,1
1537,06/09/2016,9:00:53 PM,-2,1
1538,06/09/2016,9:01:08 PM,469,1
1539,06/09/2016,9:01:23 PM,396,1
1540,06/09/2016,9:01:38 PM,396,1
1541,06/09/2016,9:01:53 PM,365,1
1542,06/09/2016,9:02:08 PM,343,1
1543,06/09/2016,9:02:23 PM,343,1
1544,06/09/2016,9:02:38 PM,339,1
1545,06/09/2016,9:02:53 PM,339,1
1546,06/09/2016,9:03:08 PM,335,1
1547,06/09/2016,9:03:23 PM,332,1
1548,06/09/2016,9:03:38 PM,332,1
1549,06/09/2016,9:03:53 PM,330,1
1550,06/09/2016,9:04:08 PM,333,1
1551,06/09/2016,9:04:23 PM,333,1
1552,06/09/2016,9:04:38 PM,334,1
1553,06/09/2016,9:04:53 PM,334,1
1554,06/09/2016,9:05:08 PM,332,1
1555,06/09/2016,9:05:23 PM,330,1
1556,06/09/2016,9:05:38 PM,330,317
1557,06/09/2016,9:05:53 PM,5322,1
1558,06/09/2016,9:06:08 PM,344,1
1559,06/09/2016,9:06:23 PM,344,1
1560,06/09/2016,9:06:38 PM,-2,1
1561,06/09/2016,9:06:53 PM,-2,1
1562,06/09/2016,9:07:08 PM,-2,1
1563,06/09/2016,9:07:23 PM,-2,1
1564,06/09/2016,9:07:38 PM,-2,1
1565,06/09/2016,9:07:53 PM,-2,1
1566,06/09/2016,9:08:08 PM,-2,1
1567,06/09/2016,9:08:23 PM,-2,1
1568,06/09/2016,9:08:38 PM,-2,1
1569,06/09/2016,9:08:53 PM,-2,1
1570,06/09/2016,9:09:08 PM,-2,1
1571,06/09/2016,9:09:23 PM,-2,1
1572,06/09/2016,9:09:38 PM,-2,1
1573,06/09/2016,9:09:53 PM,-2,1
1574,06/09/2016,9:10:08 PM,-2,1
1575,06/09/2016,9:10:23 PM,-2,1
1576,06/09/2016,9:10:38 PM,-2,1
1577,06/09/2016,9:10:53 PM,546,1
